Timestamp,First and Last Name,How are you doing today?,Why are you feeling that way?
5/21/2019 8:28,26,Option 306,I am very tired.
5/21/2019 8:28,116,Fair,I feel this way because we have a concert.
5/21/2019 8:29,102,Excellent!,I am alive.
5/21/2019 8:29,103,Good,I'm tired and have Tobin today.
5/21/2019 8:34,85,Excellent!,I enjoy this project.
5/21/2019 8:34,94,Option 4,I found a way to change how my screen looks and its great.
5/21/2019 8:36,5,Option 306,Im tired
5/21/2019 8:45,73,Fair,I feel this way because I feel really tired.
5/21/2019 9:09,42,Excellent,Best period of the day 
5/21/2019 9:12,95,Fair,It's Tuesday and I'm tired.
5/21/2019 9:13,70,Option 306,i have no idea.
5/21/2019 9:13,114,Fair,I am tired.
5/21/2019 9:13,115,Excellent,I feel that way because Damian couldn't guess my nick name I gave to myself
5/21/2019 9:14,40,Fair,Stuff.
5/21/2019 9:14,93,Excellent,I get to go on a field trip today.
5/21/2019 9:15,27,Fair,It is the morning.
5/21/2019 9:15,30,Good,"Broski, I'm pretty nervous for my band performance today."
5/21/2019 9:15,45,Good,I don't know.
5/21/2019 9:15,111,Option 306,I am tired.
5/21/2019 9:17,34,Good,I am feeling that way because I am finally not sad.
5/21/2019 9:18,86,Option 306,I'm feeling horrible because people are fake.
5/21/2019 9:19,67,Option 4,"I am tired, but I am excited for performing at the Tobin center today."
5/21/2019 9:19,84,Good,I missed Jade
5/21/2019 9:20,63,Good,I feel this way because I get to sit next to makenzie.
5/21/2019 9:22,69,Good,I feel it coming.
5/21/2019 9:27,10,Option 4,We have a field trip tomorrow!
5/21/2019 9:38,49,Option 306,I am feeling this way because im tired
5/21/2019 10:08,82,Option 306,I feel this way because I sick.
5/21/2019 10:09,112,Fair,I am still sick.
5/21/2019 10:09,124,Fair,Dylan Archer needs shoes.
5/21/2019 10:10,26,Option 306,I am still very tired.
5/21/2019 10:10,39,Good,I get to see a movie today after school.
5/21/2019 10:11,59,Option 306,I feel this way because I want to go home.
5/21/2019 10:12,62,Option 4,"Now I really want to go home, every second at school is another second wasted that could have been spent destroying space pirates. "
5/21/2019 10:13,100,Option 306,I feel that way because it's Tuesday
5/21/2019 10:13,113,Excellent,Because I was at home yesterday.
5/21/2019 10:54,1,Fair,I'm tired today.
5/21/2019 10:57,120,Good,No particular reason
5/21/2019 10:58,60,Good,Today has been good so far.
5/21/2019 10:59,2,Option 306,The award ceremonies are today.
5/21/2019 10:59,6,Good,I feel this way because my volleyball team is having a meet-up tonight. 
5/21/2019 11:00,97,Good,Today isn't bad so it's good.
5/21/2019 11:00,110,Excellent,Everything has been pretty entertaining so far. :>
5/21/2019 11:01,1,Fair,I'm tired today.
5/21/2019 11:01,55,Fair,Today is normal.
5/21/2019 11:04,78,Excellent,I don't know.
5/21/2019 11:05,24,Fair,I'm pretty tired and don't want to do work.
5/21/2019 11:05,74,Good,Im feeling good because the day is good so far.
5/21/2019 11:06,98,Option 4,It is Tuesday
5/21/2019 11:08,56,Option 4,I hate my bangs.
5/21/2019 11:10,53,Option 306,I don't want tomorrow to come.
5/21/2019 11:15,33,Option 4,Its Tuesday. 
5/21/2019 11:33,120,Good,No particular reason
5/21/2019 11:59,17,Excellent,I have my ceremony today.
5/21/2019 12:38,82,Option 306,I feel this way because I'm hungry.
5/21/2019 12:39,38,Option 4,"I'm mad, tired, and hungry."
5/21/2019 12:40,15,Excellent!,Because we get to execute plan GNIMSM.
5/21/2019 12:40,109,Option 306,I feel this way because I finally get a day without Kyler.
5/21/2019 12:41,1,Good,"I'm getting signed out for lunch, and I'm starving."
5/21/2019 12:41,3,Good,I'm really tired and just want to go home.
5/21/2019 12:41,114,Option 4,I want food.
5/21/2019 12:42,20,Good,I feel this way because i'm epic for some reason
5/21/2019 12:42,62,Option 4,I am now hungry and wanting to hunt space pirates. 
5/21/2019 12:44,1,Good,Today is a good day so far.
5/21/2019 12:44,50,Option 306,I feel this way because poopy.
5/21/2019 12:44,87,Fair,My leg feels better today and it's a Tuesday so it is a pretty fair day.
5/21/2019 12:45,43,Good,Today I feel good because Kyler is not here.
5/21/2019 12:49,1,Good,Today has been a good day.
5/21/2019 12:50,44,Option 4,I feel this way because it is tuesday.
5/21/2019 12:54,1,Option 4,I'm tired today.
5/21/2019 12:55,44,Option 4,I feel this way because today is Tuesday.
5/21/2019 12:55,83,Fair,Im still super tired. 
5/21/2019 12:56,44,Option 306,I feel this way because today is monday.
5/21/2019 12:59,1,Fair,I'm tired and hungry today.
5/21/2019 13:02,1,Good,I'm having a pretty good day today . 
5/21/2019 13:22,77,Option 306,I said hi to Lulu and she gave me a mean face and that hurted.
5/21/2019 14:01,65,Good,I am having a good day so far.
5/21/2019 14:02,51,Option 306,wHy ArE yOu feeLinG ThIS WaY.
5/21/2019 14:02,85,Excellent,I love tomorrow.
5/21/2019 14:03,8,Fair,My ankle has been hurting a lot.
5/21/2019 14:03,11,Excellent,I'm not sure why. 
5/21/2019 14:03,35,Good,Good.
5/21/2019 14:04,107,Good,I'm feeling this way because nothing happened.
5/21/2019 14:15,43,Good,Today I feel good because Kyler is not here.
5/21/2019 14:15,75,Fair,I am feeling this way because Today has been boring 
5/21/2019 14:45,25,Excellent,I am feeling this way because I am having a great day !!! : )
5/21/2019 14:52,105,Fair,I think we have an exam tomorrow in 7th.
5/21/2019 14:53,22,Fair,I am feeling that way because today is only Tuesday/
5/21/2019 14:53,23,Good,I just started watching Remember the Titans in TX History and it is a really good movie.
5/21/2019 14:53,54,Excellent,"Today, I am feeling excellent because I have gotten a lot of of word done today."
5/21/2019 14:53,122,Good,I'm feeling good today because today was good.
5/21/2019 14:54,92,Fair,I thought it was Friday.
5/21/2019 14:55,9,Good,"I feel ok, I had a fine day. "
5/21/2019 14:55,18,Excellent,Brandon Chandler
5/21/2019 14:55,20,Good,I feel this way because i'm really tired.
5/21/2019 14:55,46,Good,"It's been a pretty normal day. Nothing too exciting, except for the fact that I've got a bunch of books in my bag which is really heavy. Plus we had D&D during lunch which was fun. We took pictures for the end of year slide show, "
5/21/2019 14:56,21,Option 306,I don't want to be at school.
5/21/2019 14:56,68,Excellent,I am feeling good in the hood.
5/21/2019 14:56,102,Excellent,I am alive.
5/21/2019 14:57,13,Excellent,"We had a Pretty good performance today, so I feel pretty excellent."
5/21/2019 14:57,48,Option 306,I am feeling that way because we have an award ceremony today.
5/21/2019 14:57,87,Fair,"I feel this way because it is only a Tuesday, Tuesday's are weird."
5/21/2019 14:57,108,Good,I am ready for tomorrow.
5/21/2019 14:57,119,Fair,I am in a tough position now.
5/21/2019 14:58,104,Fair, Because it is another day.
5/21/2019 15:37,94,Option 4,Its a bit hot in the classroom.
5/23/2019 9:13,30,Excellent,BROOOOOOO!!!! LIFE'S GOING CRAZYY!!! REMEMBER THAT TIME I RAN INTO A POLE?!?!?
5/23/2019 9:13,42,Excellent,Best period of the day bruv 
5/23/2019 9:13,45,Good,I just want to sleep.
5/23/2019 9:13,70,Option 306,its a lifestyle
5/23/2019 9:13,93,Good,I'm tired and I am ready to see what we are going to do.
5/23/2019 9:13,95,Fair,I'm tired since I woke up at 4 am and couldn't go back to sleep for 30 minutes.
5/23/2019 9:14,40,Excellent,Because of an epic person.
5/23/2019 9:14,69,Option 306,stuff happened.
5/23/2019 9:14,114,Option 306,I am really exhausted and tired.I just want to go home.
5/23/2019 9:14,115,Excellent,I feel that way because I trolled Damian this morning.
5/23/2019 9:17,27,Fair,It is the morning.
5/23/2019 9:17,49,Option 4,I am feeling this way because today is the last game.
5/23/2019 9:17,84,Good,I talked to a super cool person yesterday :)
5/23/2019 9:17,86,Good,I'm not feeling at my primal best because I am very tired.
5/23/2019 9:18,17,Excellent,"It is Thursday, and I am done with all of my assignments."
5/23/2019 9:18,111,Excellent,Because cruz sent me Phrog.
5/23/2019 9:22,67,Fair,"I am tired, but school is almost over."
5/23/2019 9:25,34,Option 4,I feel tired and this week has been too long.
5/23/2019 9:45,63,Option 306,I feel this way because I am sad.
5/23/2019 10:08,82,Option 306,I feel this way because my legs hurt.
5/23/2019 10:08,100,Option 306,I feel that way because its's Thursday
5/23/2019 10:10,112,Fair,I am still sick.
5/23/2019 10:10,123,Fair,I don't know why I feel that way.
5/23/2019 10:11,39,Option 306,I went to Austin last night and I am very tired.
5/23/2019 10:11,59,Option 306,I want to go home.
5/23/2019 10:18,62,Good,I am feeling very gut for a pretty gut reason which I do not know. 
5/23/2019 10:18,124,Option 306,I honestly don't know why today.
5/23/2019 10:19,10,Good,I'm not feeling well.
5/23/2019 10:19,113,Good,"Because tomorrow is Friday, the best day of them all."
5/23/2019 10:21,26,Fair,New music makes me happy.
5/23/2019 10:57,6,Good,I feel this way because it is almost the weekend. 
5/23/2019 10:58,55,Fair,Today is normal.
5/23/2019 10:58,110,Option 306,I don't know I just don't feel good physically or mentally. 
5/23/2019 10:58,120,Good,no particular reason.
5/23/2019 10:59,98,Good,It is Thursday.
5/23/2019 11:00,2,Good,I have a soccer game today.
5/23/2019 11:00,89,Option 306,Today sucks and I have no idea what to do with myself.
5/23/2019 11:00,97,Fair,I am super tired from yesterday. I was already tired but then I had swim practice and it ran long.
5/23/2019 11:01,60,Good,I am feeling this way because today has been good so far but boring.
5/23/2019 11:02,1,Option 4,I'm tired today.
5/23/2019 11:02,101,Option 306,I am feeling like a option 306 because I can and I will because I have the rights to feel this way.
5/23/2019 11:03,53,Option 306,I am tired sore and sun burnt. :( 
5/23/2019 11:04,7,Excellent,Today is excellent.
5/23/2019 11:04,44,Good,I feel this way because it is thursday.
5/23/2019 11:05,74,Option 306,Im feeling option 306 because I dont want to have a soccer game today.
5/23/2019 11:07,33,Good,I found out that Bree is bald.
5/23/2019 11:09,78,Excellent,Im not bad.
5/23/2019 11:10,24,Fair,Today is kind of boring.
5/23/2019 14:01,65,Good,I am having a good day so far.
5/23/2019 14:02,35,Good,I have no idea what the thing from yesterday from yesterday was supposed to be and I was very cnfused.
5/23/2019 14:03,8,Good,"
I just did something that made my day really good but i'm also tired."
5/23/2019 14:03,37,Excellent,I sprayed Dylan with water.
5/23/2019 14:03,51,Option 306,I feel way wahaahahhahh 
5/23/2019 14:03,85,Excellent,I am tiered so I don't know sir.
5/23/2019 14:04,107,Good,I'm feeling this way because nothing happened.
5/23/2019 14:04,121,Good,I'm feeling good because it's almost Friday.
5/23/2019 14:05,11,Excellent,It's Thursday. 
5/23/2019 14:05,37,Good,I sprayed Dylan with water.
5/23/2019 14:12,31,Good,I don't know.
5/23/2019 14:13,43,Good,Today I am feeling good because tomorrow it is Friday. 
5/23/2019 14:13,64,Option 306,I feel this way because I can.
5/23/2019 14:14,4,Good,Yesterday was great and even though I had a concert it was great. We did better than the other band so that's pretty amazing. So now I don't have anything for band which is good. Other then band camp that happens next week. Also I'm just waiting for Friday so I can play in the Volleyball game and then go to Main Event with EJ. And hopefully spend the weekend with him because I haven't been able to spend time with him the past 3 weekends
5/23/2019 14:14,64,Option 306,I feel this way because I can.
5/23/2019 14:17,25,Excellent,I had a lot of fun drawing and stuff today!
5/23/2019 14:22,25,Excellent,I am doing good I am having lots of fun and will have a great weekend and my mom is going to pick me up and I'll get to buy more dresses.
5/23/2019 14:27,25,Excellent,I am feeling this way because my sister is coming down tonight to surprise my parents for their anniversary.
5/23/2019 14:30,25,Excellent,I am feeling this way because I had a great night last night!
5/23/2019 14:36,25,Excellent,I am feeling this way cause I'm happy I get to go dancing tonight.
5/23/2019 14:39,25,Good,I am feeling better cause lunch was fun and I like this class but this morning SUCKED but its gotten better.
5/23/2019 14:52,12,Excellent,Tomorrow is friday.
5/23/2019 14:52,92,Fair,"Mrs. Burmeister wouldn't let me fall asleep in her class or she'd give me detention, so I couldn't do my work because I was too focused on trying not to fall asleep. It was fun."
5/23/2019 14:52,105,Good,I feel good today because it's Thursday.
5/23/2019 14:52,122,Good,I'm feeling good today because today was fun.
5/23/2019 14:53,20,Good,I feel this way because i'm epic for now
5/23/2019 14:53,23,Good,I just finished Remember the Titans and it is a really good movie.
5/23/2019 14:53,48,Option 306,I am feeling that way because I have A soccer game today
5/23/2019 14:53,54,Excellent,"Today, I am feeling excellent because I have been doing pretty OK recently."
5/23/2019 14:54,87,Fair,"My leg has gotten hurt again today, that is very bad."
5/23/2019 14:55,102,Excellent,I am alive.
5/23/2019 14:55,117,Option 4,I'm feeling this way because my heel is hurting.
5/23/2019 14:56,13,Option 306,The new LR Broly banner is some phat garbage and in collateral damage it made me feel bad.
5/23/2019 14:56,18,Option 306,Hog RICO
5/23/2019 14:59,104,Fair,Because I am tired.
5/23/2019 15:01,68,Excellent,I am have a perfect day.
5/23/2019 15:04,9,Good,Today was a normal day. 
5/23/2019 15:08,108,Good,I am really excited to sleep.
5/23/2019 15:10,46,Fair,"We had D&D today, and they got to the place they needed to. Other than that it's been a pretty average day. "
5/23/2019 15:18,94,Fair,I got to paint in the art room with was nostalgic.
5/23/2019 15:25,119,Fair, I have paint on my arms.
5/23/2019 15:35,22,Fair,I am feeling that way because today is only Thursday.
5/23/2019 20:28,77,Option 306,I feel like this becasue feetus man summoned the devil.
5/23/2019 20:30,77,Option 306,I feel like this because this dumbo assignment is late as heckers.
5/24/2019 8:17,42,Excellent!,Very Epic 
5/24/2019 8:18,90,Option 306,I feel this way because today is Friday.
5/24/2019 8:20,5,Fair,I don't know but I bet Pedro and Julian wont let my day be fair for long.
5/24/2019 8:20,99,Good,I feel good because today is Friday.
5/24/2019 8:20,108,Good,I am really tired.
5/24/2019 8:20,120,Good,No particular reason
5/24/2019 8:21,26,Option 306,I hate school.
5/24/2019 8:21,58,Excellent!,We won our soccer game 3-0 and got tacos.
5/24/2019 8:22,21,Option 306,I really don't want to be at school.
5/24/2019 8:22,59,Option 306,I want to go home.
5/24/2019 8:22,102,Excellent!,I am alive.
5/24/2019 8:24,29,Option 306,It's complicated.
5/24/2019 8:25,88,Option 306,It's a Friday.
5/24/2019 8:25,106,Option 4,It is too early.
5/24/2019 8:26,116,Option 306,I feel this way bc I am sick.
5/24/2019 8:27,118,Option 4,I feel that way because my legs are sore.
5/24/2019 8:28,73,Excellent!,It was a funny morning.
5/24/2019 8:28,85,Excellent!,I love this day.
