Timestamp,Name,How are you doing today?,Why do you feel that way?
1/31/2020 12:35,133,Excellent,I am having a good day.
2/3/2020 12:33,133,Excellent,I am having a good day.
2/4/2020 12:33,133,Excellent,I am having a good day.
2/6/2020 11:25,133,Excellent,I am having a good day.
2/7/2020 12:33,133,Excellent,I HAVE A NEW SLITHER-BUDDY!!??
2/10/2020 12:33,133,Excellent,I am the bead dealer.
2/11/2020 12:31,133,Excellent,I am cool.
2/12/2020 12:34,133,Excellent,I spent the entire afternoon memorizing the dream song.
2/13/2020 12:32,133,Excellent,I' just in a good mood.
2/14/2020 11:25,133,Excellent,I am feeling surprisingly well for it being Forever Alone Day.
2/18/2020 12:34,133,Excellent,I don't know.
2/24/2020 12:32,133,Excellent,I dunno.
2/28/2020 12:32,133,Excellent,I don't know.
3/2/2020 12:34,133,Excellent,I had a good time at Popcon.
8/23/2019 12:39,133,Excellent,"I was able to check out manga from the library this morning, and I've been having a good day."
8/26/2019 12:38,133,Excellent,"I've just been in a really good mood today, I don't know why."
9/20/2019 12:36,133,Excellent,I did really good with the Quizlet in science
9/27/2019 12:37,133,Excellent,I was listening to Cavetown and Cavetown puts me in a good mood.
9/30/2019 12:43,133,Excellent,I'm glad the weekend is finally over.
10/1/2019 12:36,133,Excellent,I've been having a good day.
10/10/2019 12:34,133,Excellent,My grandparents are coming from Reno.
10/11/2019 11:28,133,Excellent,I'm going to New Orleans today.
10/16/2019 12:40,133,Excellent,"I went to New Orleans, and I got beignets at Cafe Du Monde, I got a mask, and I fed wild alligators marshmallows."
10/21/2019 12:35,133,Excellent,I have free dress.
10/25/2019 12:35,133,Excellent,someone asked me if i am a boy or a girl and it BOOSTED my self confidence.
9/4/2019 12:39,133,Fair,"I tried to get my elective changed, but they denied it, so I'm kinda mad"
10/2/2019 12:40,133,Fair,"I'm doing good in Choir, but I want to be in Orchestra."
10/18/2019 12:35,133,Fair,I am having a crisis at the moment.
1/27/2020 12:34,133,Good,"I'm having a good day, but also an existential crisis."
2/26/2020 12:33,133,Good,"I'm having a good day, but slowly dying at the same time."
8/22/2019 12:58,133,Good,"I'm feeling alright because I started the day in an okay mood, and nothing has really happened to worsen my mood, but nothing really outstanding has happened either. it's just been a normal day."
8/28/2019 12:36,133,Good,I feel this way because nothing great nor bad has happened
8/29/2019 12:37,133,Good,I've just been in a good mood today
9/3/2019 12:35,133,Good,Nothing great nor horrible has happened
9/5/2019 12:35,133,Good,Nothing great nor bad has happened
9/6/2019 12:38,133,Good,Nothing great nor bad has happened
9/9/2019 12:35,133,Good,Nothing great nor bad has happened.
9/10/2019 12:37,133,Good,Nothing bad nor great has happened.
9/11/2019 12:34,133,Good,Nothing great nor bad has happened today.
9/12/2019 12:34,133,Good,Nothing great nor bad has happened today.
9/13/2019 12:35,133,Good,Nothing great nor bad has happened.
9/16/2019 12:35,133,Good,Nothing great nor bad has happened today.
9/18/2019 12:36,133,Good,Nothing bad nor great has happened.
9/19/2019 12:36,133,Good,Nothing great nor bad has happened.
9/23/2019 12:45,133,Good,I'm just glad the weekend is over; it felt like forever.
9/24/2019 12:37,133,Good,I'm just in a good mood today.
9/25/2019 12:38,133,Good,I've been having a good day so far.
10/3/2019 12:39,133,Good,I'm having a good day today.
10/7/2019 12:36,133,Good,I'm in a good mood.
10/9/2019 12:35,133,Good,Today has been a good day.
10/22/2019 12:37,133,Good,I am having a good day.
10/24/2019 11:28,133,Good,I am having a good day.
1/14/2020 12:35,133,Option 306,I have to do the spelling bee with ANXIETY????.
2/27/2020 12:33,133,Option 306,I'm slowly dying.
3/4/2020 12:35,133,Option 306,Amir is not Chad.
9/17/2019 12:37,133,Option 306,"I want to get out of choir, but I can't."
10/17/2019 12:38,133,Option 306,I'm having a crisis right now.??
10/29/2019 11:34,133,Excellent,"The weather is nice, and I feel MANLY!"
10/30/2019 11:38,133,Excellent,"I'm having a good day, and i feel MANLY!"
10/31/2019 11:37,133,Excellent,"It's Halloween, it's cold, I have a wig on, and I feel MANLY!!!"
11/4/2019 12:37,133,Good,"I'm having a good day, but I feel like trash."
11/5/2019 12:40,133,Excellent,I'm having a GREAT day even despite my voice sounding like trash.
11/6/2019 12:35,133,Excellent,I am having a good day.
11/7/2019 12:33,133,Excellent,I am PUMPED with energy.
11/8/2019 12:35,133,Excellent,I am having an amazing day.
11/11/2019 12:41,133,Excellent,I am in a GREAT mood today.
11/12/2019 12:33,133,Excellent,"It's cold outside, and i feel manly."
11/13/2019 12:32,133,Excellent,I am in a GREAT mood today.
11/14/2019 12:35,133,Excellent,I am feeling VERY MANLY today.
11/14/2019 12:35,133,Excellent,I am feeling VERY MANLY today.
1/9/2020 12:33,133,Excellent,I enjoyed the assembly.
9/19/2019 13:56,134,Excellent!,1 more day until the raid area 51 thing takes place.
9/30/2019 14:09,134,Excellent!,I feel excellent today because it is a day and not a night.
9/5/2019 14:06,134,Excellent!,I feel excellent today because it is Friday eve.
9/26/2019 14:05,134,Excellent!,I feel excellent today because it's almost Friday.
9/4/2019 14:07,134,Excellent!,I feel excellent today because it's half-way through the week.
10/21/2019 14:08,134,Excellent!,I feel good today because it was a fun day.
9/25/2019 14:06,134,Excellent!,I feel good today because it's been an okay day.
9/23/2019 14:13,134,Excellent!,The main character in a book I'm reading is dead and I'm happy because he is an idiot and deserves to die. 
10/22/2019 14:08,134,Excellent!,Today was...interesting.
9/18/2019 14:09,134,Excellent!,We got to play Minecraft.
8/26/2019 13:53,134,Excellent!,We shaved a kiwi during lunch today.
9/9/2019 14:08,134,Fair,I feel fair because I woke up thinking it was still the weekend but then realized that it was Monday. 
8/27/2019 14:09,134,Fair,I feel fair today because my legs hurt from gym.
8/22/2019 14:27,134,Good,I am tired.
8/23/2019 14:29,134,Good,I feel good because I ate lunch.
10/18/2019 14:11,134,Good,I feel good because it's friday.
9/12/2019 13:55,134,Good,I feel good today because I actually had time to eat today.
2/21/2020 14:09,134,Good,"I feel good today because I joined a revolution, the Cosnia revolution. "
2/4/2020 14:09,134,Good,I feel good today because it is a normal day.
2/12/2020 14:07,134,Good,I feel good today because it is an ordinary day.
9/17/2019 14:11,134,Good,I feel good today because it was just a fun day in general.
10/9/2019 14:05,134,Good,I feel good today because it's a day and not a night.
10/23/2019 12:35,134,Good,I feel good today because it's a half day.
2/10/2020 14:05,134,Good,I feel good today because it's a normal day.
2/11/2020 14:05,134,Good,I feel good today because it's a normal day.
2/18/2020 14:10,134,Good,I feel good today because it's a normal day.
9/24/2019 14:08,134,Good,I feel good today because it's an average day. 
2/6/2020 12:33,134,Good,I feel good today because its an okay day.
3/2/2020 14:14,134,Good,I feel good today because it's been a chill day.
2/26/2020 14:06,134,Good,I feel good today because it's been an okay day.
2/5/2020 12:37,134,Good,I feel good today because it's early release.
2/7/2020 14:10,134,Good,I feel good today because it's Friday.
9/13/2019 14:10,134,Good,I feel good today because it's Friday.
9/6/2019 14:10,134,Good,I feel good today because my leg fell asleep in the library. 
9/10/2019 14:05,134,Good,I feel good today because nothing good nor bad has happened today.
2/13/2020 14:13,134,Good,I feel good today because we got to go outside.
2/28/2020 14:12,134,Good,I feel good today because we got to go outside.
10/7/2019 14:11,134,Good,I feel good today because we got to go outside.
3/4/2020 14:11,134,Good,I feel good today because we got to play outside.
3/3/2020 13:57,134,Good,I feel good today because we got to the gym today in health.
10/24/2019 12:35,134,Good,I feel good today because we sold another person (don't ask).
9/3/2019 13:56,134,Good,I feel good today because...it's a day!
2/14/2020 12:37,134,Good,I feel good today it's early release.
9/11/2019 14:09,134,Good,"I feel good today, I don't know why."
10/10/2019 14:11,134,Good,I finally found the next volume to an manga I am reading.
10/2/2019 14:05,134,Good,It's a normal day today.
10/3/2019 14:06,134,Good,It's a Thursday and Thursdays are the closest day to friday which is the closest day to the weekend.
9/27/2019 14:11,134,Good,It's Friday!!
10/15/2019 14:03,134,Good,We got a cookie cake from Isabella.
1/7/2020 14:12,134,Good,It is a good day.
1/8/2020 13:55,134,Good,It's a normal day.
1/9/2020 14:07,134,Good,I got a cookie cake.
1/10/2020 14:10,134,Good,We got to go outside.
1/13/2020 13:52,134,Good,It's a normal day.
1/14/2020 14:02,134,Good,I feel good today because it is a normal day.
1/16/2020 14:06,134,Good,I feel good today because it is a normal day.
1/21/2020 14:06,134,Good,I feel good today because it is an ordinary day.
1/22/2020 14:07,134,Good,I feel good today because it is a normal day.
1/24/2020 14:08,134,Good,I feel good today because it is Friday.
1/27/2020 14:08,134,Good,I feel good today because it's an ordinary day.
1/28/2020 14:11,134,Good,We got to go outside today.
1/30/2020 14:06,134,Good,It's an okay day.
1/31/2020 14:08,134,Good,"I witnessed an unjust trial, the guilty was deemed innocent."
9/20/2019 14:09,134,Option 306,I am tired.
9/16/2019 14:09,134,Option 306,I didn't choose this for a while so I decided to choose it now.
2/27/2020 14:01,134,Option 306,I feel option 306 today because it's an okay day.
10/1/2019 14:08,134,Option 306,"I feel that way today because we don't get to play Minecraft anymore, what kind of outrageous, atrocious crime is this!!"
10/16/2019 14:12,134,Option 306,I haven't chose this option in a long time so I decided to choose it now.
8/28/2019 14:00,134,Option 306,I'm felling Option 306 because it's an epic number.
